Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Age at enrollment,Course,Curricular units 1st sem (enrolled),Application mode,Previous qualification (grade),Curricular units 2nd sem (enrolled),Mother's occupation,Scholarship holder,Target
7,14.401650276014225,7,14.401650276014225,1,8,8,18,9500,8,1,141.91746684264777,8,8,0,1
8,13.032983119257878,8,13.270111339925784,1,12,13,24,9003,9,41,120.37007996141006,10,2,0,1
4,11.0616471299207,4,11.835468041509673,1,13,13,21,9003,6,43,140.0,6,7,0,1
8,12.419397884731469,7,12.39358303744133,1,8,9,25,9556,7,40,138.94131189917022,8,7,0,1
6,13.902897293585738,6,14.834925399095756,1,7,6,18,9773,6,1,130.4758032614299,6,4,0,1
0,0.0,0,0.0,1,0,0,18,171,0,17,133.82007782392543,0,6,0,1
5,13.249637982981936,5,11.525543025527098,1,8,10,18,9853,6,17,114.2510860510542,6,4,0,1
3,12.156057138849594,6,12.478780944365854,1,8,6,19,9773,6,1,127.0,6,4,0,1
3,10.34948501407266,3,11.943469117412358,1,10,16,31,9147,7,50,116.4748594137362,8,2,0,1
1,10.78250527406172,0,3.912526370308611,1,7,10,19,9119,5,48,129.30096356694682,5,2,0,1
3,11.308946063147928,3,12.583655822709437,1,6,9,23,9147,5,40,132.4871613861551,5,7,0,1
4,12.423134135291695,3,11.75,1,12,12,21,9085,6,43,129.79794819559368,6,2,0,1
7,12.1052325493046,5,12.211976707079325,1,14,14,24,9556,7,39,142.53488619471182,8,9,0,1
5,12.396235082914112,4,12.396235082914112,1,8,8,18,9853,6,1,141.1952863735175,6,5,0,1
4,14.013072198604672,4,13.313725344669756,1,8,9,19,9119,5,17,123.72549310660486,5,5,0,1
3,13.190008294054127,0,0.5489044057501542,1,8,5,22,9147,5,42,130.1418003048188,5,9,0,1
2,13.435768403076189,5,14.003023102766976,1,12,10,20,9085,6,44,140.0,6,3,0,1
8,11.8583774367728,6,10.786567526751467,1,9,13,21,9556,7,43,128.55673164727466,8,6,0,1
4,11.784693809936517,5,11.297570340843547,1,11,11,20,9003,6,43,140.0,6,4,0,1
3,12.0,3,11.050533857994182,1,9,10,18,9254,6,17,119.0013926730283,6,4,0,1
5,12.111874166512344,5,12.111874166512344,1,8,8,24,9500,7,43,120.65043120065316,7,9,0,1
2,11.765910484478075,3,12.090084164885171,1,7,7,19,9119,5,42,134.54957917557414,5,4,0,1
3,13.0,3,10.390702805070536,1,7,9,18,9085,5,4,140.9262392506236,5,6,0,1
5,10.830972972140597,3,10.05899613741066,1,9,11,20,9254,6,1,154.13274130917398,6,2,0,1
3,11.13992810266124,3,11.68611289503425,1,7,7,19,9085,5,2,144.38194890425228,5,8,0,1
4,11.929916277861224,4,11.517035214393,1,8,8,39,9991,5,41,135.11356809595335,6,9,0,1
3,11.807398145548053,3,10.923469139269264,1,9,11,18,9147,5,17,128.08162967123118,5,2,0,1
2,12.455530251071004,2,11.36659075321301,1,9,7,21,9147,5,17,115.0,5,5,0,1
2,11.66360431660883,2,12.554097293623252,1,9,10,19,9119,5,43,129.10819458724652,5,3,0,1
2,11.452746667436667,4,12.452746667436667,1,7,5,24,9147,5,44,130.0,5,9,0,1
3,11.999424900031542,2,12.995686750236567,1,8,13,20,9085,5,17,130.02300399873832,5,4,0,1
6,12.978112234717509,6,11.834856737471124,0,8,8,18,9853,7,17,125.0,7,3,0,1
2,13.225693512164838,5,14.247023969343172,1,10,8,20,9085,6,44,140.0,6,3,0,1
2,11.496957154525004,3,11.680301985099304,1,13,13,24,9085,6,39,130.0,6,5,0,1
5,12.2645577875001,6,12.010121627950014,1,7,8,22,9500,7,43,122.23114270750042,7,4,1,1
3,12.157626120899094,3,10.945968881770357,1,7,8,19,9085,5,3,142.53158887109257,5,7,0,1
5,12.332088239533222,6,12.555672524359114,1,13,8,38,9003,6,40,134.62331032824244,6,9,0,1
6,11.841452460202037,4,12.10672864694883,1,8,9,19,9500,7,1,102.40047777546933,7,3,0,1
7,12.7535545933906,6,12.593804244427956,1,10,10,18,9500,7,25,152.98751744813217,8,4,0,1
1,11.981766821421704,3,8.639548028510985,1,7,8,25,9126,5,41,116.54511214281136,5,7,0,1
4,12.56096292471454,6,11.640424992245606,1,14,14,32,9500,7,39,122.7325952699821,7,9,0,1
5,14.383799673901803,5,14.023108824101476,1,5,5,33,9991,5,39,151.08100163049096,5,4,0,1
4,11.30362474068483,4,11.363293418835676,1,7,8,37,9147,5,39,130.46827946452078,5,9,0,1
0,0.0,0,0.0,1,0,0,18,171,0,2,152.89462557080714,0,1,0,1
4,10.757221489910629,4,10.379775121843588,1,7,8,36,9991,5,1,139.4925432815084,5,9,0,1
4,12.419727316926124,5,12.67569095918294,0,8,8,18,9123,5,1,131.88142736554485,5,3,0,1
3,11.425683965109387,4,11.451842565419891,1,11,11,19,9773,6,1,121.27705189532816,6,9,0,1
8,11.882960240087307,8,11.50506737803647,1,15,13,30,9070,10,42,100.0,11,4,0,1
3,11.964529121409203,2,11.911322803523005,1,10,11,18,9085,5,16,136.90313919060532,5,3,0,1
4,14.427899415819226,5,15.385654414178113,0,7,8,26,9085,6,39,130.16022352040173,6,2,0,1
6,13.02578931843827,5,13.905037840466449,1,8,8,18,9500,7,17,136.72532794947966,7,6,0,1
2,12.552950398160434,3,10.80786772842782,1,12,9,20,9147,5,1,123.0,5,4,0,1
1,11.517397863254944,1,11.961674232351486,1,10,11,21,9670,6,50,133.1013618232674,6,3,0,1
5,14.003507242592176,4,13.889365199947743,1,14,13,36,9119,6,43,157.01653414364884,5,7,0,1
5,11.053372713516303,5,12.630343569968067,1,8,8,18,9853,6,17,123.06226816576904,6,4,0,1
8,11.998604093263651,6,11.331081743295533,1,9,12,24,9556,7,41,129.776499190583,8,7,0,1
4,11.27639475779282,2,10.394754390620628,1,7,10,19,9147,5,17,114.21115806234256,5,9,0,1
2,10.644059708306605,3,11.491582041853755,0,11,8,19,9147,5,17,116.54256700064144,5,9,0,1
4,11.094641981338311,5,11.790185139962665,1,12,14,20,9246,7,43,128.84827121300975,6,3,0,1
5,13.514058573543636,4,14.368238039533972,1,8,10,19,9500,7,1,115.44910605056644,7,133,0,1
3,11.419911907328125,2,10.716446434986974,1,8,10,37,9991,5,39,134.38012605835152,5,9,0,1
4,12.436517555106148,4,13.88871371187793,1,8,8,18,9085,5,1,121.47449267182245,5,2,0,1
6,12.333586388687484,4,12.037233857868044,1,7,7,19,9773,6,1,135.31169115736176,6,3,0,1
6,12.757699687886152,5,11.65638276696608,1,8,9,31,9991,5,42,152.29078155355947,6,6,0,1
6,11.220683318302411,4,13.841144351644813,1,9,9,19,9500,7,1,125.37913291246755,7,4,1,1
0,0.0,0,0.0,1,4,4,34,9003,4,39,141.91821473420333,6,3,0,1
6,14.13392039396492,6,14.13392039396492,1,9,9,18,9500,8,1,143.99023742694868,8,9,0,1
3,13.776037398068656,4,12.232793657188784,0,11,10,21,9085,6,42,127.39373463304716,6,2,0,1
3,12.409227752146254,4,12.983736910254374,1,9,9,18,9119,5,17,140.9349476410175,5,9,0,1
1,10.19222665530476,1,11.263840507281044,1,10,13,25,9119,5,39,133.1,5,4,0,1
2,11.924975471781108,3,11.616650314520738,1,7,8,19,9119,5,17,135.2168465402719,5,9,0,1
3,10.723438791212915,2,11.601731354511912,1,8,8,20,9147,5,41,137.79957001675945,5,3,0,1
3,11.740761175756274,5,11.02956423757992,1,10,8,19,9119,5,1,121.33370116361294,5,3,0,1
0,0.0,0,0.0,1,0,0,18,171,0,16,156.0057607876393,0,9,1,1
3,12.614382058447235,6,11.895678506497877,1,7,6,19,9254,6,1,127.62444262339235,6,9,0,1
2,12.528347930843458,6,12.666666666666666,1,11,9,20,9085,6,44,140.0,6,7,0,1
3,12.543030589489948,4,12.516367073879357,1,8,6,19,9119,5,17,129.27877642040215,5,9,0,1
7,12.087336022906143,5,12.068020174684998,1,13,14,23,9556,7,39,129.59895054659933,8,8,0,1
5,12.00672436260685,5,12.53409501214134,1,9,8,19,9254,6,1,119.01681090651712,6,8,0,1
0,0.7833490323166358,1,11.032104468537566,1,18,16,19,9008,6,44,121.92626811225402,6,147,0,1
4,12.779853101844726,5,12.238873484620344,1,12,12,22,9003,6,42,140.0,6,4,0,1
9,12.315811872016823,9,12.016563808588543,1,14,15,42,8014,11,47,134.95605449060216,11,9,0,1
7,12.582145602638404,6,12.480925152956996,1,11,11,18,9500,7,22,150.0610224840703,8,4,0,1
3,11.238555713527091,3,12.620723917847148,0,8,9,18,9119,5,16,123.10361958923572,5,9,0,1
4,11.65858488818865,3,11.453364739106847,1,10,10,19,9147,5,1,115.723899254591,5,9,0,1
6,12.06881946053491,6,13.750329832418595,1,11,9,31,9500,7,6,130.0360236737151,8,9,0,1
3,10.03622344389728,2,11.57244688779456,0,8,9,19,9147,5,17,118.14489377558913,5,9,0,1
4,11.43784057361719,4,11.701367589867688,0,8,6,22,9670,6,17,139.21501288718662,6,4,0,1
5,13.69730887719638,5,13.040122330565753,1,7,7,19,9773,6,1,141.88903369328062,6,4,0,1
2,11.966642693860813,4,12.199989725940348,1,15,12,21,9085,6,1,103.4000821924772,6,6,0,1
5,11.255543564213957,5,12.791669586636212,0,8,8,18,9853,6,17,125.7083374212907,6,2,0,1
2,10.896523548035494,2,11.384169685645576,1,12,12,20,9085,5,17,128.96523548035495,5,3,0,1
4,11.17202447943784,8,11.227301104567545,1,15,15,21,9238,10,44,122.0,7,5,0,1
2,11.97698952406441,5,12.905650423811435,1,12,12,22,9003,6,43,140.0,6,4,0,1
3,10.099047063370891,4,12.788114352395494,1,13,8,18,9853,6,1,142.11885647604507,6,8,0,1
2,6.150488924900211,2,5.737252950258477,1,8,8,19,9500,7,17,127.03898610548434,7,8,1,1
0,0.0,0,0.0,1,0,0,18,171,0,2,164.26548875107278,0,2,0,1
3,13.010606645516631,3,11.494696677241686,1,8,9,20,9085,5,1,132.10761543496363,5,1,0,1
6,12.466063676903316,6,12.466063676903316,1,12,12,27,9500,8,39,130.0,8,9,0,1
3,12.143339276131316,2,9.718383847116185,1,13,15,21,9773,6,43,127.85750445709849,6,8,0,1
2,13.24944407672568,5,14.242952443989884,1,10,8,20,9085,6,44,140.0,6,3,0,1
0,0.0,0,0.0,0,0,0,18,171,0,1,131.90922132840942,0,6,0,1
5,12.523038031980686,6,12.341255223545918,1,9,7,23,9670,6,17,135.45052673270158,6,5,0,1
4,11.005525722707334,4,12.895437893579064,1,8,8,20,9853,6,1,121.55964868348693,6,4,0,1
4,10.507328135564387,4,10.514656271128777,1,9,12,30,9991,5,39,159.90229152580815,5,9,0,1
0,0.0,0,0.0,1,0,0,18,171,0,1,134.67353869175602,0,6,0,1
0,0.0,0,0.0,1,0,0,18,171,0,8,161.623981503693,0,5,0,1
4,12.478033375213792,3,12.678382199885975,1,5,6,18,9670,5,1,131.18451964820414,5,9,0,1
3,12.345258646391583,5,11.459749227516328,1,11,5,19,9147,5,1,126.29874613758165,5,4,0,1
5,13.456835958571224,5,11.684374991355394,1,7,7,18,9853,6,1,139.8007813472518,6,6,0,1
1,10.0,3,13.994619884246182,1,13,10,21,9121,5,16,122.87222131842071,5,191,0,1
3,11.031794971434133,4,11.0515383618992,1,8,9,33,9991,5,39,130.0,5,9,0,1
4,11.831789385107651,4,11.066357877021533,0,7,10,20,9147,5,17,119.46913698382777,5,2,0,1
3,10.71169389884104,3,10.995464322971818,1,12,11,20,9254,6,17,130.89213236564598,6,8,0,1
7,12.459330526042503,4,13.66726726808965,1,8,13,32,9500,7,7,130.0,7,4,0,1
3,11.580560634915877,5,11.299608867260613,1,9,9,20,9119,5,17,133.67829857258366,5,2,0,1
4,12.9203155129141,3,11.37386419633166,1,8,9,41,9991,5,39,150.0,5,7,0,1
3,10.917074624462868,3,11.540646772176164,1,9,10,34,9991,5,39,130.51919600500312,5,9,0,1
4,11.179259154858972,4,11.2222066607106,1,9,8,19,9670,6,1,119.3137035210032,6,4,0,1
4,11.984759667275153,5,11.642526382633577,1,10,9,18,9853,6,1,127.90929074863092,6,2,0,1
1,12.412951452973802,5,12.691127022792758,1,14,9,20,9085,6,44,140.0,6,7,0,1
0,0.4232543406636033,0,0.4286691083479991,1,6,6,26,9003,6,39,159.15033270419022,6,191,0,1
3,13.674892132124828,4,10.978737415414564,1,9,6,19,9147,5,1,129.06378775375632,5,9,1,1
4,12.922043074522792,5,13.5341697073748,1,7,8,45,8014,6,39,132.4191761841657,6,5,0,1
3,11.246188307359317,5,10.891041622786297,1,11,10,19,9238,6,17,128.75222198819358,6,9,0,1
4,12.0473821299767,4,11.665004526969334,1,9,7,19,9670,6,5,117.83624207780366,6,4,0,1
3,13.166129930434955,5,13.896775298996868,1,10,8,18,9119,5,15,129.61290737123826,5,9,0,1
1,8.21199971952292,2,7.616927276079229,1,11,10,22,9003,6,42,130.88633051038948,6,2,0,1
3,11.997119861550347,5,10.366738670127909,1,12,11,20,9238,6,17,124.41382466455832,6,8,0,1
4,13.25,4,12.059633461695205,1,8,11,20,9670,6,43,117.46790423594172,6,5,0,1
0,0.0,0,0.0,0,0,0,18,171,0,1,132.52595785261417,0,8,0,1
5,12.52818375421548,5,12.554888703010372,1,6,6,18,9070,6,1,125.0,6,9,0,1
4,11.38933001909105,5,10.38933001909105,1,7,8,20,9147,5,1,120.31555003181842,5,4,0,1
4,13.0,5,12.852407623846265,0,8,7,20,9670,6,17,145.6909296053865,6,4,0,1
0,0.0,0,0.0,1,6,14,27,9070,6,39,140.0,6,180,0,1
4,13.310892889122844,4,12.025684778841878,1,7,7,19,9670,5,17,119.523182845183,5,5,1,1
3,12.854012639519723,3,12.77229323423583,0,7,10,19,9119,5,17,123.86146617117916,5,5,0,1
0,0.0,0,0.0,1,0,0,21,171,0,43,141.89438935625554,0,9,0,1
3,12.073799910747557,3,12.089470159414889,1,9,7,20,9147,5,16,132.29525152606914,5,7,1,1
4,10.55611243261471,5,11.71019393171624,1,9,10,28,9991,5,1,138.3674003593882,5,8,0,1
3,11.753017604199528,2,13.84911979002359,1,10,14,18,9085,5,17,138.0,5,8,0,1
4,13.475289676598983,4,13.074769570677672,1,7,11,25,9500,7,39,131.5926702725381,7,4,0,1
4,11.539886170028296,4,12.103750709896245,1,9,6,24,8014,6,39,131.00996469051722,6,4,0,1
3,12.085477622271863,5,12.17735136945065,1,9,7,19,9773,6,1,125.71783566592202,6,4,0,1
3,11.708421711877724,3,12.53025574137562,1,9,10,24,9556,7,42,126.87685594943218,7,4,0,1
1,9.758652558191311,4,10.633788641853217,1,13,10,18,9238,6,1,134.95173051163826,5,4,0,1
3,11.490551369493184,2,10.893045090399625,1,8,10,36,9991,5,39,135.42458096322062,5,9,0,1
3,10.891388665101918,4,11.55463537470661,1,15,8,20,9085,5,1,119.4569433255096,5,2,0,1
3,11.280401990476694,0,2.3834169190519034,1,10,8,18,9773,6,43,127.21030149285752,6,5,0,1
5,12.848689186399533,6,13.86737571721316,1,12,9,20,9085,6,1,134.730337795993,6,4,0,1
3,12.151262998482803,3,12.597834859743768,1,6,8,21,9238,6,30,134.02165140256233,6,191,0,1
3,13.0,3,11.074394081770617,1,7,9,18,9085,5,5,145.0017280415613,5,5,0,1
5,14.434181806055811,6,15.300498888579837,0,11,12,25,9249,7,42,170.0,6,9,0,1
6,12.990724288856,6,12.990724288856,1,10,10,23,9500,7,39,129.0861810346748,7,5,1,1
4,10.21393111898438,4,12.007332167886515,1,5,9,25,9147,5,39,133.09230122371915,5,8,0,1
8,11.576473618003664,8,12.204017283772677,1,15,19,29,9149,10,52,130.0,8,175,0,1
7,11.83273602515955,9,12.517426601476188,1,12,11,19,171,11,1,129.56828943210405,9,6,0,1
0,0.0,0,0.0,1,0,0,20,171,0,1,136.19954245092916,0,1,0,1
5,13.360242507583246,4,12.32689777069362,1,8,12,23,9500,7,2,126.59885878784354,7,3,0,1
4,11.766307409143051,5,12.556680954612494,0,6,6,18,9254,5,17,118.14439681795837,5,8,0,1
0,0.4099772170026561,0,0.3371775242638667,0,7,8,22,9147,5,50,99.64370254632192,5,3,0,1
0,0.0,0,0.0,1,6,8,26,9024,6,42,140.0,6,148,0,1
2,11.84579234775356,3,11.129289623405985,1,10,14,18,9147,5,17,125.46262295673932,5,2,0,1
3,12.15882563277415,2,10.764019468631393,1,6,13,37,9991,5,39,120.39518248377486,5,9,0,1
4,12.508828310074646,3,10.81811271317754,1,7,11,20,9147,5,17,118.5456618604674,5,4,0,1
3,12.297082608479991,4,12.450263587900032,1,6,8,21,9130,5,42,150.0,5,5,0,1
4,12.008527999498366,6,13.00179555490529,1,16,10,20,9085,7,49,140.0,7,3,0,1
0,0.0,0,0.0,1,0,0,18,171,0,16,152.11910512670164,0,9,1,1
5,15.522182927286226,4,14.11177362842006,1,5,9,38,9991,5,40,121.8868837110462,5,7,0,1
7,13.143558478216464,7,13.143558478216464,1,8,8,18,9500,8,17,132.16055567143124,8,2,0,1
4,11.02406551484749,5,10.888149228263726,1,10,10,20,9254,6,1,112.2406551484749,6,8,0,1
5,11.173406299224489,3,10.888280839795918,1,9,14,28,8014,6,39,140.0,6,9,0,1
1,4.318577062132968,2,4.803100342274715,1,10,10,23,9991,5,1,134.79192132284845,5,9,0,1
6,12.95978133127621,5,12.607948624080148,0,8,8,18,9500,7,17,128.63169251513753,7,5,1,1
4,9.117524873790288,3,10.19712270543682,1,8,8,18,9500,7,17,139.45051532083028,7,4,0,1
5,13.009449941776364,5,13.17066679665284,1,7,8,22,9119,6,15,129.64465051588462,5,2,0,1
6,11.82434982576173,6,11.82434982576173,1,8,8,42,9500,8,39,132.70761203805316,8,9,0,1
3,10.655467388620696,4,11.409929813598874,1,10,10,28,9991,5,2,141.39017390384237,5,8,0,1
4,12.030676748720834,6,12.112364349483029,1,8,7,25,9254,6,1,131.88561394643426,6,5,0,1
4,11.22628247373268,4,13.157075524423917,1,8,8,21,9853,6,1,121.72317220276494,6,3,0,1
4,12.763059868562657,6,12.924018052734144,1,8,8,23,9254,6,1,134.6688470426597,6,9,0,1
6,12.222169881109428,7,11.421009243551238,1,10,12,37,8014,8,40,133.1,7,6,0,1
5,16.420291741568267,4,14.841487040024218,1,5,9,37,9991,5,41,122.368013432983,5,8,0,1
4,12.874162878576223,4,11.301626733149217,1,8,5,19,9147,5,1,129.75406683287304,5,9,0,1
5,11.6,4,13.3859337001542,1,7,12,18,9085,5,1,135.0,5,7,0,1
3,13.221855037358802,4,12.136986117497845,0,14,10,20,9085,6,43,127.80066093275416,6,3,0,1
2,10.17542358016968,4,10.751302837896349,1,13,10,18,9238,6,1,133.6843231487274,6,5,0,1
5,12.831649929364175,3,12.931649929364175,1,5,11,18,9130,5,1,137.15824964682088,5,9,0,1
5,10.935151683582475,4,12.181806504133128,1,7,6,19,9773,6,1,132.1000642272678,6,8,0,1
2,9.843802693557096,1,9.433644247992216,1,10,10,24,9991,5,1,123.61714797983218,5,9,0,1
3,11.26979527707699,4,10.330648828708132,1,8,5,33,9991,5,42,133.0498267003045,5,9,0,1
2,11.295193458722188,5,11.416764309045218,1,12,10,23,9129,5,38,129.77116075233312,5,191,0,1
4,13.29326453241343,4,13.31228757970394,1,5,6,22,9147,5,1,141.1902304729051,5,8,0,1
1,15.423781012333906,1,1.7400981342335289,1,5,3,19,9556,2,42,148.89299378619546,4,3,0,1
2,10.753861071775985,1,11.753861071775985,1,13,11,18,9238,6,17,135.03088857420786,6,4,0,1
5,12.35476949234558,6,12.517397910238262,1,13,8,38,9003,6,40,134.8058944133819,6,9,0,1
7,12.932067979847025,7,12.932067979847025,1,8,8,19,9500,8,1,134.48299960509004,8,6,0,1
4,12.001549459004798,4,13.1488379057464,0,8,10,18,9670,6,31,139.664084234992,6,2,0,1
2,10.68642313857292,1,10.0,1,8,10,18,9147,5,1,128.05926941571877,5,9,0,1
5,11.671846673879951,4,12.232038331530012,1,8,8,20,9853,6,16,144.25226608960375,6,6,0,1
3,11.74118856429366,4,11.26731153258287,1,7,8,18,9147,5,1,132.40704914856508,5,6,0,1
4,12.5,3,10.925579464926283,1,9,10,42,9991,5,39,148.36476127414977,5,9,0,1
5,11.930702156017889,4,10.69554076832588,1,11,15,21,9238,7,43,114.08405997647289,6,5,0,1
5,11.612235071065884,5,12.22447014213177,1,9,10,18,9254,6,1,117.90823696700586,6,6,0,1
3,12.483733134597744,4,11.806399925474157,1,9,9,20,9147,5,1,122.74186656729889,5,4,0,1
3,11.377425978686905,3,11.656736664541292,1,10,13,33,9147,6,46,117.37305334183483,6,3,0,1
6,12.399324216089974,9,12.288273513752856,1,12,16,22,171,14,11,137.84581858705673,11,2,0,1
0,0.0,0,0.0,1,5,5,18,9119,5,1,140.0,5,9,0,1
4,10.967281584820412,4,11.39060214285064,1,12,8,18,9238,6,3,151.39262098215505,6,9,1,1
5,13.458956621306822,4,13.309360773045835,1,7,11,27,9500,7,39,133.6100243381726,7,5,0,1
4,12.98621984951404,5,13.092975253551389,1,14,14,31,9123,6,44,155.4621045861636,6,5,0,1
5,13.193134397649596,5,11.792560247118114,1,7,7,18,9853,6,1,138.58369721992122,6,6,0,1
5,12.419153577936989,6,11.906830080663347,1,6,6,18,9070,6,17,117.1024512099502,6,8,0,1
2,11.424394762718851,1,16.524677865754885,1,9,12,32,9119,5,39,120.0,5,8,0,1
4,12.903954789711204,6,13.125908044094842,1,7,9,19,9670,6,1,137.2824865658838,6,7,0,1
4,12.006605717576315,4,11.662996823568712,1,8,12,18,9147,5,17,119.32599364713742,5,3,0,1
4,12.951880880529783,3,10.914441682941304,1,6,10,19,9147,5,17,118.0,5,5,0,1
6,12.540650891167012,6,12.39702171661308,1,8,8,18,9773,6,1,139.58532514197083,6,2,0,1
3,11.66323806023368,4,11.823842845328867,1,12,8,18,9238,6,1,152.49228563552575,6,7,0,1
4,11.457137533489924,4,11.626939459979868,1,13,11,22,9003,6,44,140.0,6,9,0,1
4,11.469917087335917,4,11.853388608442724,1,8,9,26,9991,5,39,149.12033165065634,5,8,0,1
4,10.500675434221709,4,12.16704190790095,1,5,8,26,9147,5,39,132.58217008550704,5,9,0,1
4,12.556444601869098,5,12.30501577743662,1,6,6,19,9070,6,1,125.50285764886496,6,7,0,1
3,12.21638452531092,3,11.204160716333073,1,6,7,18,9147,5,1,130.0,5,9,0,1
4,13.571653274481664,5,13.210161669625816,1,7,7,19,9670,6,3,137.10878387947488,6,3,0,1
2,11.778731824126064,3,11.33047119428847,1,10,13,18,9147,5,17,125.6638045276218,5,3,0,1
2,6.510353512368281,2,6.138559326364259,1,7,8,19,9500,7,17,127.5253691242502,7,5,0,1
2,11.437219700687203,5,12.03116591020616,1,8,6,18,9254,5,17,120.3116591020616,5,4,0,1
6,12.358416825720752,5,12.50728868871103,1,8,9,20,9500,7,1,110.66804183540064,7,7,0,1
5,13.825093345041765,6,14.008287366081992,1,9,8,19,9670,6,1,124.341417457587,6,6,0,1
3,10.419255366159105,3,9.377329829543196,1,12,11,20,9003,6,44,128.68271280513258,6,8,0,1
7,13.768452497727518,7,13.721366320931606,1,8,8,19,9500,7,1,131.0,8,3,0,1
6,13.448385748418652,6,13.448385748418652,1,8,8,18,9500,8,1,152.768884186625,8,1,0,1
3,13.134874805758496,5,12.794935392399791,1,11,8,20,9254,6,1,140.80924883455097,6,6,0,1
5,10.87992159852504,3,10.152231616238172,1,9,11,20,9254,6,1,154.34252113653588,6,2,0,1
7,12.747072961463756,7,12.747072961463756,1,9,9,18,9500,8,17,138.0947961359866,8,2,0,1
6,12.679569783875811,6,11.53169715385252,1,8,9,18,9853,7,17,124.6830284614748,7,4,0,1
5,13.729181626796684,4,13.881969377994473,1,5,6,22,9147,5,1,143.0,5,9,0,1
2,10.756430819421055,3,11.333333333333334,1,11,13,20,9085,5,17,126.09898922609024,5,4,0,1
0,0.0,0,0.0,1,0,0,18,171,0,17,139.19120388686625,0,6,0,1
2,10.566124982472097,1,11.45040626314593,1,12,13,19,9238,6,17,132.33875017527905,6,3,0,1
5,11.9793873259721,5,12.38969366298605,1,9,9,18,9254,6,1,119.264624419907,6,5,0,1
1,11.23191297827902,1,11.492765191311609,1,8,9,30,9191,5,29,136.50007982005008,5,191,0,1
5,12.916854281899216,5,13.138951427299736,1,8,6,30,9238,6,39,133.17898843219575,6,3,0,1
5,13.869107978340397,5,13.824978855081238,1,9,11,20,9120,6,44,175.54970397113735,5,8,0,1
4,14.571923258213578,4,14.152759767787924,1,5,5,34,9991,5,39,150.0,5,4,0,1
2,10.660853116072674,3,11.37402818749128,0,11,8,19,9147,5,17,116.1395252142558,5,9,0,1
3,10.263584947569626,3,12.323453371464517,1,7,7,19,9085,5,1,145.97530009532795,5,8,0,1
5,10.572282321865142,4,11.295778803847924,1,6,9,19,9254,6,17,122.0,6,4,0,1
2,11.515542945977856,1,11.5638136027995,1,10,13,25,9119,5,39,136.87080763311144,5,9,0,1
7,12.275475260274272,7,12.275475260274272,1,7,7,19,9500,7,1,136.73583658904005,7,4,0,1
4,13.863898805105707,5,12.493788837944416,1,8,7,20,9670,6,31,112.27369927816927,6,5,0,1
6,12.948042770715391,6,12.919785872382516,1,8,7,19,9500,7,1,128.45321191426223,7,7,0,1
0,4.888465802569202,2,5.4750816988775055,1,12,12,20,9238,6,1,140.1115341974308,5,3,0,1
2,10.5,2,12.0,1,7,8,22,9119,5,40,131.40100771348511,5,4,0,1
2,11.88827899619495,5,10.027930250951265,1,9,8,20,9147,5,1,117.41895376426892,5,5,0,1
2,11.368302521518125,4,12.08492517130592,0,8,6,19,9070,6,1,145.0,6,4,0,1
3,10.821146510909845,5,11.954273894864144,1,8,8,19,9238,6,1,127.15550959113834,6,9,0,1
4,13.558321842712015,5,11.636453841824432,1,9,9,19,9119,5,17,135.14357421193628,5,2,0,1
5,12.830244246461753,5,11.641297416486063,0,8,9,21,9853,6,1,132.2724008462959,6,7,0,1
2,7.632234244349063,2,13.438655408305982,1,9,11,19,9085,5,1,128.992062156718,5,7,0,1
2,13.902072660870877,1,11.15398853023361,1,10,9,23,9991,5,16,153.3079770604672,5,4,0,1
5,13.896143175940008,4,12.409390071578942,0,11,9,18,9128,5,17,142.5304964210529,5,2,0,1
