Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Age at enrollment,Course,Curricular units 1st sem (enrolled),Application mode,Previous qualification (grade),Curricular units 2nd sem (enrolled),Mother's occupation,Scholarship holder,Target
7,14.901428571428571,7,14.901428571428571,1,8,8,20,9500,8,1,124.0,8,0,1,0
4,12.75,3,11.666666666666666,1,7,10,34,9147,5,39,130.0,5,4,0,2
1,14.0,3,14.0,1,12,12,23,9119,7,44,140.0,6,3,0,1
0,0.0,0,0.0,0,5,8,25,9119,5,39,160.0,5,4,0,0
7,11.571428571428571,7,11.571428571428571,1,15,15,19,9500,8,43,120.0,8,5,1,2
0,0.0,1,14.0,1,7,16,29,9670,6,39,133.1,6,9,1,0
5,11.8,4,14.75,1,6,8,21,9670,6,17,125.0,6,9,1,2
6,11.875,6,13.0,1,8,8,23,9070,6,1,115.0,6,3,0,2
4,11.4,5,13.333333333333334,1,17,9,22,9085,6,1,101.0,6,9,0,1
3,11.8,2,11.5,1,12,12,18,9085,5,17,138.0,5,2,0,1
5,12.4,6,11.166666666666666,1,11,9,18,9773,6,1,132.0,6,9,1,2
12,17.692307692307693,6,18.875,1,14,8,32,9003,6,39,110.0,12,4,0,2
5,13.0,6,11.333333333333334,1,8,6,32,8014,6,39,140.0,6,9,1,2
0,0.0,1,11.0,1,7,7,27,9991,5,39,133.1,5,9,0,0
6,13.571428571428571,6,13.5,1,9,8,19,9670,6,1,128.0,6,3,0,2
8,13.31,8,13.31,1,9,9,18,9500,8,1,144.0,8,4,1,2
8,14.23125,7,12.835714285714284,1,8,7,21,9500,7,1,97.0,8,2,0,2
6,12.0,5,12.6,1,8,6,18,9773,6,1,111.0,6,9,0,2
7,13.042857142857144,7,12.5,1,9,8,18,9500,7,17,146.0,8,3,0,2
2,10.0,3,10.333333333333334,1,11,8,22,9147,5,1,127.0,5,5,0,0
6,13.666666666666666,6,14.0,1,6,6,18,9238,6,1,135.0,6,3,1,2
6,14.166666666666666,6,13.333333333333334,1,6,6,20,9238,6,44,150.0,6,4,1,2
6,12.5,5,13.833333333333334,1,7,9,33,8014,6,39,100.0,6,1,1,2
0,0.0,0,0.0,1,0,0,39,9500,7,43,140.0,8,6,0,0
18,14.5,18,14.5,1,18,18,38,9070,18,43,140.0,18,6,0,2
7,13.4,7,13.4,1,8,8,18,9500,8,1,157.0,8,9,0,2
4,11.4,5,12.0,1,9,13,18,9147,5,17,120.0,5,3,0,1
8,13.39125,8,13.39125,1,8,8,18,9500,8,1,141.0,8,7,1,2
8,13.75,6,13.25,1,8,8,20,9500,7,43,170.0,8,8,0,1
6,13.285714285714286,6,11.5,1,7,6,20,9238,6,1,105.0,6,6,0,2
0,0.0,0,0.0,0,5,5,33,9991,5,7,140.0,5,99,0,0
3,11.0,6,12.166666666666666,1,9,6,33,9853,6,43,133.1,6,90,0,0
6,12.333333333333334,5,12.0,1,10,12,28,9003,6,39,140.0,6,9,0,1
9,15.77777777777778,11,14.727272727272728,1,9,11,47,9254,11,39,120.0,9,9,0,2
0,0.0,0,0.0,0,6,0,22,9130,6,43,120.0,4,3,0,0
8,15.1625,7,14.071428571428571,1,8,7,18,9500,7,1,145.0,8,9,1,2
6,13.066666666666668,5,13.44,1,8,10,19,9500,7,1,138.0,7,3,0,1
0,0.0,0,0.0,1,0,0,20,171,0,1,132.0,0,4,0,0
0,0.0,0,0.0,1,0,0,36,9500,7,39,137.0,8,9,0,0
6,13.333333333333334,6,14.444444444444445,1,6,11,18,9130,6,1,151.0,6,2,0,2
7,14.654285714285717,7,14.654285714285717,1,8,8,18,9500,8,1,137.0,8,7,1,2
2,12.0,1,12.0,1,10,9,18,9119,5,17,130.0,5,7,0,0
6,11.77777777777778,6,12.833333333333334,1,10,7,19,9670,6,1,113.0,6,1,0,2
0,0.0,0,0.0,1,0,0,29,9085,6,44,140.0,6,4,0,0
5,15.6,5,15.4,1,5,5,18,9130,5,1,152.0,5,9,0,0
8,12.8,7,12.4,1,9,8,18,9500,7,18,131.0,8,3,0,2
0,0.0,0,0.0,1,0,0,19,9119,5,17,116.0,5,9,0,0
1,10.0,2,10.5,1,11,14,24,9254,6,1,110.0,6,9,0,0
6,12.5,6,13.833333333333334,1,6,6,20,9773,6,1,133.1,6,4,0,2
8,12.95,7,13.087142857142856,1,8,8,18,9500,7,18,145.0,8,4,0,2
6,12.5,6,12.333333333333334,1,7,7,19,9773,6,1,118.0,6,9,0,2
7,12.685714285714283,7,12.685714285714283,1,8,8,20,9500,8,1,130.0,8,4,0,2
5,13.2,4,11.0,1,7,11,20,9147,5,17,118.0,5,5,0,1
6,11.0,6,11.666666666666666,1,7,10,29,8014,6,43,114.0,6,0,0,2
8,13.0625,7,13.198571428571428,1,8,8,19,9500,7,17,136.0,8,2,0,2
0,0.0,0,0.0,1,6,7,20,9254,6,17,130.0,6,9,1,0
5,11.34,5,12.16,0,7,10,33,9500,7,42,133.1,6,3,0,0
6,12.5,6,13.0,1,8,6,19,9070,6,1,137.0,6,9,1,2
5,11.8,5,14.2,1,7,6,18,9085,5,1,123.0,5,4,0,2
2,16.0,2,13.333333333333334,0,9,9,31,9119,5,39,133.1,5,4,0,0
0,0.0,1,12.0,0,10,9,28,9085,5,7,130.0,4,1,0,0
4,10.571428571428571,6,11.5,1,10,7,20,9670,6,43,125.0,6,4,0,0
6,13.0,6,12.5,1,9,9,18,9773,6,17,120.0,6,5,0,2
10,11.583333333333334,13,11.461538461538462,1,15,15,30,9991,15,42,150.0,11,5,0,2
6,13.1,6,14.0,1,11,10,35,9003,6,39,130.0,6,1,0,2
3,12.0,5,10.2,1,8,7,19,9119,5,1,126.0,5,5,0,1
5,12.333333333333334,3,11.75,1,13,13,21,9085,6,44,130.0,6,2,0,1
0,0.0,1,11.0,1,5,6,25,9670,5,39,150.0,5,0,0,0
0,0.0,0,0.0,1,12,12,18,9853,6,17,133.1,6,4,0,0
0,0.0,0,0.0,1,6,9,26,9003,6,39,160.0,6,5,0,0
4,11.25,5,12.8,1,7,6,21,9147,5,1,127.0,5,5,1,2
0,0.0,0,0.0,0,5,5,20,9119,5,17,123.0,5,2,0,0
0,0.0,0,0.0,1,0,12,31,8014,6,39,133.1,6,0,0,0
4,12.25,1,16.0,1,8,11,23,9773,6,43,133.1,6,90,0,0
1,13.0,2,10.0,0,12,10,20,9147,5,1,121.0,5,9,0,0
0,0.0,0,0.0,1,0,0,18,171,0,1,149.0,0,9,0,2
4,11.75,5,11.6,1,8,8,20,9238,6,1,113.0,6,194,1,2
5,11.0,5,14.0,1,14,12,19,9085,6,1,120.0,6,4,0,2
6,13.0,5,11.833333333333334,1,6,8,28,8014,6,39,150.0,6,3,0,2
4,12.625,3,12.0,1,9,8,20,9147,5,16,132.0,5,9,1,1
3,11.333333333333334,4,12.0,1,11,6,19,9773,6,1,122.0,6,4,0,0
8,13.49375,7,14.355555555555554,1,8,9,21,9500,7,42,100.0,8,4,0,2
3,11.666666666666666,3,12.333333333333334,1,14,10,26,8014,6,39,100.0,6,5,1,1
5,12.666666666666666,4,12.4,1,9,7,20,9085,5,17,138.0,5,90,0,2
6,11.333333333333334,6,11.333333333333334,1,8,6,18,9238,6,1,126.0,6,5,1,2
6,14.285714285714286,6,15.166666666666666,1,7,6,18,9773,6,17,148.0,6,2,0,2
3,13.0,5,12.4,1,9,6,18,9119,5,1,126.0,5,2,0,0
4,11.4,4,11.25,1,12,11,21,9238,6,17,134.0,6,7,1,2
0,0.0,0,0.0,1,0,0,18,9500,7,1,148.0,8,4,0,0
6,13.857142857142858,6,14.666666666666666,1,7,9,20,9670,6,17,117.0,6,4,0,2
5,12.333333333333334,5,12.0,1,11,10,18,9670,6,17,123.0,6,7,1,2
3,11.0,4,10.8,1,14,12,19,9773,6,17,125.0,6,2,0,0
5,13.6,5,13.2,1,7,7,22,9773,6,1,136.0,6,9,1,2
3,10.666666666666666,2,10.5,0,5,10,40,9991,5,39,110.0,5,1,0,0
4,12.8,3,10.333333333333334,1,10,11,30,9991,5,39,150.0,5,9,0,1
2,11.0,3,12.333333333333334,1,13,11,45,9853,6,39,133.1,6,3,0,0
8,14.035,8,14.035,1,8,8,18,9500,8,1,157.0,8,5,0,2
0,0.0,0,0.0,0,7,6,27,9003,6,39,133.1,6,9,0,0
5,12.4,5,13.0,1,5,5,18,9085,5,1,130.0,5,90,0,2
6,14.0,6,15.5,1,6,6,18,9773,6,1,141.0,6,9,0,2
5,13.8,5,14.2,1,7,7,19,9085,5,1,135.0,5,9,0,1
6,13.5,6,12.571428571428571,1,6,7,21,9238,6,44,140.0,6,5,0,2
6,12.833333333333334,6,10.666666666666666,1,12,10,18,9853,7,1,126.0,7,2,0,1
6,14.0,6,15.166666666666666,1,9,6,21,9670,6,17,132.0,6,5,0,2
8,13.044444444444444,7,11.9625,1,9,8,20,9500,7,1,115.0,8,9,1,2
4,11.2,3,11.25,1,14,16,25,9003,6,44,140.0,6,1,0,0
8,13.333333333333334,11,13.166666666666666,0,15,18,23,9085,11,53,140.0,9,8,0,1
0,0.0,0,0.0,1,5,5,28,9991,5,39,130.0,5,3,0,0
5,12.4,5,11.5,0,8,10,22,9238,6,15,150.0,6,9,0,2
5,11.8,6,12.857142857142858,1,8,7,20,9254,6,1,138.0,6,9,1,2
5,11.0,5,11.9,1,10,10,29,9500,7,42,133.1,8,5,0,0
5,14.833333333333334,5,13.2,1,6,5,33,9991,5,39,120.0,5,5,0,2
6,12.833333333333334,6,12.833333333333334,1,6,6,19,9070,6,1,139.0,6,4,1,2
2,10.0,4,12.75,0,15,12,44,9085,6,39,140.0,6,9,1,1
5,12.6,5,11.0,1,9,11,24,8014,6,39,120.0,6,6,1,2
1,14.0,1,14.0,1,10,10,18,9147,5,43,131.0,5,5,0,1
2,12.0,3,12.0,1,13,11,18,9853,6,1,128.0,6,9,0,0
5,14.0,6,12.166666666666666,1,7,6,20,8014,6,43,120.0,6,5,0,1
0,0.0,0,0.0,1,0,0,36,171,0,39,110.0,0,7,0,2
19,12.105263157894736,21,12.333333333333334,1,19,23,41,9853,21,43,140.0,19,6,0,2
0,0.0,0,0.0,1,5,14,20,9147,5,17,133.1,5,4,0,0
6,12.166666666666666,6,12.0,1,11,12,18,9853,7,18,120.0,7,9,0,1
0,0.0,0,0.0,1,0,0,48,9130,6,39,133.1,6,9,0,0
6,14.166666666666666,6,13.0,1,6,6,19,9238,6,1,128.0,6,9,1,2
12,13.214285714285714,17,13.15,1,22,28,23,9003,17,7,130.0,12,4,0,2
5,13.6,6,12.0,1,6,6,18,9238,6,17,118.0,6,2,0,2
7,11.571428571428571,8,12.0,1,8,13,37,8014,9,39,133.1,7,7,0,2
4,11.75,2,10.0,1,11,12,19,9147,5,17,127.0,5,4,1,1
8,14.38888888888889,7,14.842857142857143,1,9,7,18,9500,7,1,148.0,8,4,0,2
4,11.25,3,12.0,1,11,11,19,9254,6,17,134.0,6,9,0,0
7,13.857142857142858,9,14.333333333333334,1,7,9,54,8014,9,39,133.1,7,9,0,2
0,0.0,0,0.0,1,0,0,21,171,0,1,122.0,0,9,1,2
6,10.5,5,10.8,1,9,8,18,9238,6,17,128.0,6,5,1,2
0,0.0,1,12.0,0,6,16,19,9147,5,1,132.0,5,9,0,0
3,10.333333333333334,3,12.0,1,10,16,32,9147,7,51,116.0,8,2,0,1
3,12.0,5,13.2,0,21,10,20,9085,6,44,130.0,6,6,0,1
3,13.0,5,12.6,1,9,5,19,9085,5,17,137.0,5,0,1,0
6,15.0,6,14.166666666666666,1,9,8,43,9003,6,44,160.0,6,9,0,2
6,11.5,6,11.666666666666666,1,6,6,19,9773,6,1,128.0,6,9,0,2
4,15.0,5,12.0,1,8,8,20,9085,5,17,124.0,5,7,1,2
7,13.285714285714286,7,13.285714285714286,1,8,8,22,9500,8,42,120.0,8,9,0,2
0,0.0,4,12.5,0,7,11,29,8014,6,39,140.0,6,9,0,0
0,0.0,0,0.0,1,0,0,21,171,0,44,140.0,0,9,0,1
0,0.0,0,0.0,1,5,5,18,9119,5,18,148.0,5,3,1,0
3,13.666666666666666,4,12.0,1,8,10,33,9119,5,39,130.0,5,9,0,1
5,11.8,4,13.25,1,11,9,20,9773,6,17,118.0,6,5,0,2
0,0.0,0,0.0,1,0,0,18,171,0,1,141.0,0,4,1,2
0,0.0,0,0.0,1,0,0,21,171,0,43,140.0,0,7,0,0
5,10.6,5,13.2,1,7,7,33,9853,6,39,133.1,6,5,0,0
5,11.8,5,13.6,1,7,7,18,9238,6,1,133.0,6,9,0,0
5,12.0,5,11.333333333333334,1,8,11,18,9147,5,17,146.0,5,6,0,2
0,0.0,0,0.0,1,0,0,38,171,0,39,116.0,0,0,0,0
8,13.0625,7,12.625,1,8,10,20,9500,7,18,143.0,8,4,1,2
7,13.151428571428571,7,13.151428571428571,1,8,8,19,9500,8,17,129.0,8,7,1,2
4,11.0,4,11.0,1,5,5,18,9670,5,17,123.0,5,1,0,2
7,11.635714285714286,7,11.635714285714286,1,8,8,43,9500,8,39,133.1,8,9,0,1
0,0.0,0,0.0,1,0,0,19,9238,6,1,117.0,6,9,0,0
5,13.4,4,12.0,1,6,9,20,9130,5,1,133.0,5,5,0,2
5,12.6,5,13.0,1,10,10,21,9119,5,42,150.0,5,5,0,2
3,13.666666666666666,3,11.5,1,12,12,20,9003,6,44,140.0,6,9,0,0
0,0.0,0,0.0,1,0,0,19,9500,7,1,140.0,8,7,0,0
8,13.98375,7,14.13125,1,8,8,18,9500,7,1,131.0,8,7,0,2
8,13.744444444444444,7,13.44285714285714,1,9,7,18,9500,7,1,141.0,8,4,0,2
2,11.0,3,11.666666666666666,0,10,9,20,9853,6,1,128.0,6,9,0,0
6,14.571428571428571,5,14.2,1,7,7,19,9773,6,1,140.0,6,4,0,2
7,13.614285714285714,7,13.614285714285714,1,8,8,19,9500,8,18,146.0,8,4,0,2
7,13.55714285714286,7,13.55714285714286,1,8,8,18,9500,8,17,157.0,8,4,0,2
6,12.166666666666666,6,13.142857142857142,1,9,9,21,9085,6,44,140.0,6,4,0,2
0,0.0,0,0.0,1,0,0,22,9238,6,17,160.0,6,6,0,0
3,13.666666666666666,4,11.75,1,12,11,21,9085,6,43,127.0,6,2,0,1
5,12.4,5,13.333333333333334,1,15,15,34,9003,6,39,133.1,6,4,0,2
3,13.666666666666666,9,11.77777777777778,1,11,12,21,9070,11,43,115.0,8,1,0,0
0,0.0,0,0.0,1,5,7,20,9119,5,1,140.0,5,9,0,1
7,12.464285714285714,7,12.464285714285714,1,8,8,20,9500,8,17,127.0,8,9,1,2
7,12.94285714285714,6,12.396666666666668,1,9,8,20,9500,7,1,133.0,8,9,1,2
6,12.833333333333334,6,12.833333333333334,1,8,6,18,9773,6,1,125.0,6,9,0,2
0,0.0,0,0.0,1,10,10,29,8014,6,39,133.1,5,0,0,0
6,13.266666666666666,6,13.266666666666666,1,7,7,18,9500,7,17,156.0,7,4,1,2
8,12.805555555555555,7,12.718571428571428,1,11,7,18,9500,7,17,140.0,8,4,1,0
0,0.0,0,0.0,0,0,0,18,9500,7,1,144.0,8,7,0,0
4,11.75,3,14.0,1,10,15,19,9085,5,17,138.0,5,9,0,1
8,14.07125,8,14.07125,1,8,8,19,9500,8,1,133.0,8,1,1,2
7,12.166666666666666,5,12.5,1,14,13,19,9500,7,17,131.0,8,4,0,2
5,14.0,5,15.2,1,6,5,27,9991,5,7,120.0,5,3,0,1
0,0.0,0,0.0,0,6,8,27,9238,6,7,130.0,5,4,0,0
3,11.0,5,11.4,1,10,7,19,9070,6,1,132.0,6,4,0,1
13,11.076923076923077,18,11.421052631578949,1,16,21,27,9003,18,7,120.0,13,4,0,2
8,13.90625,7,13.462857142857144,1,8,7,18,9500,7,17,133.0,8,5,1,2
5,11.0,5,12.0,1,11,11,22,9773,6,17,115.0,6,5,1,0
0,0.0,0,0.0,1,0,0,27,171,0,39,110.0,0,5,0,0
1,10.0,0,0.0,1,5,9,39,9991,5,39,133.1,5,7,0,0
1,12.0,2,11.0,1,12,13,28,9991,5,39,130.0,5,9,0,0
7,12.042857142857144,7,11.95,1,15,14,25,9556,7,39,160.0,8,9,0,1
0,0.0,0,0.0,0,0,0,18,171,0,7,130.0,0,9,0,0
4,12.25,4,14.75,1,7,12,20,9773,6,17,121.0,6,5,0,2
3,11.666666666666666,0,0.0,1,11,11,21,9085,5,43,160.0,5,9,0,1
6,13.5,6,12.166666666666666,1,6,8,18,9254,6,1,116.0,6,5,0,2
0,0.0,0,0.0,0,0,0,19,171,0,1,127.0,0,9,0,0
6,12.0,6,12.833333333333334,1,8,7,24,8014,6,17,141.0,6,0,0,2
6,14.0,6,15.307692307692308,1,9,13,19,9085,6,1,148.0,6,4,0,2
5,12.714285714285714,5,12.5,1,8,7,19,9085,5,1,134.0,5,9,1,2
5,12.8,6,13.571428571428571,1,6,8,18,9670,6,1,143.0,6,9,1,1
5,11.6,3,12.333333333333334,1,8,14,18,9085,5,1,135.0,5,4,0,1
0,0.0,1,16.0,1,5,5,18,9119,5,18,146.0,5,7,0,0
4,11.0,6,11.833333333333334,0,21,18,30,9003,9,44,160.0,8,9,0,0
6,12.766666666666666,6,12.766666666666666,1,7,7,19,9500,7,1,140.0,7,9,0,2
3,11.428571428571429,2,11.0,0,9,7,21,9147,5,1,118.0,5,9,0,0
5,11.4,5,11.6,1,11,7,18,9147,5,17,131.0,5,5,1,2
6,16.285714285714285,6,17.0,1,7,7,22,9085,6,7,130.0,6,4,0,2
6,13.0,6,13.0,1,6,6,18,9670,6,1,133.0,6,9,1,0
0,0.0,0,0.0,1,6,13,24,8014,6,43,131.0,6,8,0,0
5,11.0,5,11.8,1,9,7,21,9070,7,44,100.0,9,4,0,0
3,12.0,6,12.666666666666666,1,11,18,35,33,10,43,133.1,9,4,0,0
8,15.8125,7,13.055555555555555,1,8,9,18,9500,7,1,143.0,8,3,1,2
0,0.0,0,0.0,0,7,5,27,9119,5,43,130.0,5,9,0,1
6,11.666666666666666,6,12.166666666666666,1,7,6,20,9238,6,1,122.0,6,4,0,2
5,13.5,6,13.666666666666666,1,8,8,31,9853,7,43,130.0,6,4,0,0
4,11.0,4,11.4,1,7,8,23,9147,5,1,133.1,5,7,0,2
11,14.333333333333334,12,13.25,1,14,12,20,171,12,1,145.0,11,3,0,2
8,15.6375,7,13.3125,1,8,9,19,9500,7,1,140.0,8,5,1,2
2,10.333333333333334,4,11.5,1,12,6,18,9147,5,1,120.0,5,5,0,1
5,13.8,4,13.0,0,7,7,20,9773,6,17,120.0,6,5,0,0
4,11.25,5,12.6,1,11,8,34,9238,6,39,130.0,6,9,0,2
7,11.857142857142858,7,11.428571428571429,1,12,12,34,9070,12,43,100.0,12,9,0,1
4,13.0,6,12.166666666666666,1,14,9,19,9003,6,44,130.0,6,3,0,2
8,14.955555555555556,7,13.995714285714287,1,9,7,18,9500,7,1,147.0,8,4,0,2
3,11.4,5,12.2,1,14,13,36,9556,7,39,133.1,7,2,0,0
0,0.0,2,10.0,1,12,15,18,9254,6,17,129.0,6,9,0,0
6,14.033333333333331,6,14.033333333333331,1,7,7,21,9500,7,1,136.0,7,4,1,2
8,14.2725,7,13.805,1,8,10,19,9500,7,1,141.0,8,9,0,2
3,13.0,3,12.666666666666666,1,7,10,19,9085,5,1,144.0,5,4,1,2
5,13.0,5,13.6,1,7,8,45,8014,6,39,133.1,6,5,0,1
6,14.333333333333334,6,16.0,1,7,6,18,9773,6,1,153.0,6,2,0,2
5,12.833333333333334,5,13.6,1,11,7,19,9147,5,1,156.0,5,3,0,2
0,0.0,0,0.0,1,0,0,18,171,0,1,146.0,0,4,0,2
0,0.0,0,0.0,0,0,0,28,9991,5,39,133.1,5,7,0,0
4,12.25,6,12.666666666666666,1,21,17,26,9085,6,39,133.1,6,9,0,2
5,13.0,6,13.5,1,9,6,20,9670,6,15,130.0,6,2,0,2
6,13.916666666666666,6,13.916666666666666,1,7,7,20,9500,7,1,144.0,7,9,0,2
6,13.333333333333334,6,12.142857142857142,1,6,7,18,9238,6,17,117.0,6,4,1,2
3,10.5,3,10.8,1,6,15,19,9147,5,5,126.0,5,5,0,1
8,14.4375,7,11.971428571428572,1,8,7,19,9556,7,17,122.0,8,4,1,2
0,0.0,2,11.0,0,0,5,31,9991,5,39,120.0,5,5,0,0
3,12.333333333333334,4,11.25,0,7,6,18,9670,6,15,133.1,6,9,0,0
6,13.483333333333334,6,13.483333333333334,1,7,7,23,9500,7,1,127.0,7,3,0,2
3,13.333333333333334,5,12.8,0,16,12,40,9003,6,39,133.1,6,4,0,0
6,13.714285714285714,6,13.833333333333334,1,7,7,18,9238,6,1,133.0,6,5,0,2
6,14.566666666666668,6,14.566666666666668,1,7,7,19,9500,7,1,130.0,7,1,0,2
11,14.818181818181818,11,14.272727272727272,1,12,12,20,9070,12,1,147.0,12,2,0,2
4,11.75,6,12.166666666666666,1,7,8,59,9773,6,15,133.1,6,9,0,2
6,13.333333333333334,7,12.285714285714286,0,8,7,18,9853,7,17,125.0,7,3,1,1
8,14.47777777777778,7,13.75,1,9,7,18,9500,7,1,132.0,8,7,1,2
3,14.0,5,12.285714285714286,1,19,11,18,9085,6,1,132.0,6,6,0,0
5,13.0,5,11.0,1,9,8,43,9670,6,39,150.0,6,9,1,2
0,0.0,0,0.0,1,10,8,31,9003,6,39,133.1,6,9,0,0
6,12.5,6,13.571428571428571,1,6,7,21,9254,6,16,126.0,6,9,1,2
3,11.666666666666666,4,12.25,1,10,11,18,9773,6,1,146.0,6,1,0,2
5,15.142857142857142,5,14.857142857142858,1,7,10,19,9130,5,43,100.0,5,3,0,1
5,18.571428571428573,5,17.333333333333332,1,8,6,18,9119,5,1,168.0,5,4,1,2
4,11.575,4,12.6,0,7,11,20,9500,7,1,133.1,7,3,0,0
8,13.8875,7,13.918571428571427,1,9,7,18,9500,7,17,143.0,8,3,0,2
8,11.142857142857142,11,11.6875,1,20,23,25,8014,14,43,145.0,10,0,0,2
7,11.85625,5,12.87857142857143,1,15,14,20,9500,7,1,133.1,8,5,0,2
0,0.0,0,0.0,1,0,6,18,9773,6,17,127.0,6,5,0,0
0,0.0,0,0.0,1,0,0,19,9238,6,1,122.0,6,193,0,0
8,14.11,8,14.11,1,8,8,19,9500,8,1,142.0,8,7,1,2
2,11.0,3,11.333333333333334,0,13,12,22,9003,6,51,130.0,6,4,0,0
8,14.71875,6,13.958333333333334,1,8,8,18,9500,7,1,147.0,8,2,0,2
8,15.1,7,14.05,1,8,8,19,9500,7,17,134.0,8,4,0,2
2,11.0,3,11.333333333333334,1,7,11,23,9773,6,43,119.0,6,5,0,1
7,13.742857142857144,7,13.742857142857144,1,11,11,29,9500,8,7,150.0,8,4,0,2
8,14.88875,8,14.88875,1,8,8,18,9500,8,1,168.0,8,9,0,2
1,10.0,7,11.0,1,17,15,28,9238,8,39,160.0,6,9,0,1
7,12.428571428571429,9,12.666666666666666,1,7,11,30,8014,10,7,124.4,7,0,0,2
0,0.0,0,0.0,0,2,0,22,9130,6,17,122.0,2,9,0,0
3,11.666666666666666,3,13.0,1,9,9,22,9147,5,43,120.0,5,5,0,0
0,0.0,0,0.0,1,6,6,25,9003,6,39,130.0,6,9,0,0
6,13.714285714285714,6,13.0,1,9,7,19,9773,6,17,138.0,6,4,0,2
6,12.857142857142858,6,12.833333333333334,1,8,7,33,8014,6,39,120.0,6,9,0,2
0,0.0,0,0.0,1,0,0,18,9670,6,17,127.0,6,1,0,0
6,11.333333333333334,6,14.5,1,8,6,21,9070,6,44,140.0,6,4,0,2
5,15.4,5,16.333333333333332,1,5,6,18,9147,5,1,177.0,5,3,1,2
6,13.285714285714286,6,14.0,1,7,8,18,9670,6,1,142.0,6,4,1,2
5,13.77777777777778,6,14.166666666666666,1,17,7,20,9085,6,44,160.0,6,9,0,2
1,10.0,0,0.0,1,8,9,18,9500,7,1,124.0,7,9,1,0
12,14.461538461538462,12,14.538461538461538,1,14,13,21,9003,12,1,133.1,12,4,0,2
6,10.833333333333334,8,11.0,1,10,13,45,8014,9,43,120.0,7,9,0,1
3,12.666666666666666,6,14.0,1,18,8,19,9085,6,1,122.0,6,193,0,2
6,12.0,9,12.444444444444445,1,8,12,45,8014,12,43,130.0,7,0,0,0
6,17.166666666666668,6,15.571428571428571,1,6,7,20,9670,6,17,145.0,6,2,0,2
0,0.0,6,13.5,1,6,6,20,9853,6,1,131.0,6,2,0,0
6,11.0,8,11.625,1,17,19,28,9003,13,39,130.0,10,9,0,1
7,12.324285714285711,7,12.324285714285711,1,8,8,18,9500,8,1,140.0,8,7,0,2
5,11.1,4,12.65,1,9,11,19,9500,7,1,122.0,7,4,1,1
6,14.666666666666666,6,14.5,1,6,6,18,9773,6,1,154.0,6,9,1,2
6,12.333333333333334,5,12.8,1,6,7,20,9773,6,1,130.0,6,9,1,2
5,11.4,5,13.142857142857142,1,6,12,18,9085,5,1,140.0,5,9,0,2
8,12.68888888888889,6,13.492857142857144,1,9,10,19,9500,7,1,143.0,8,2,0,2
2,10.0,4,10.75,1,10,14,38,9991,10,43,130.0,10,9,0,0
11,14.5,12,12.916666666666666,1,16,12,22,171,12,1,117.0,11,3,0,2
7,13.294444444444444,6,13.411428571428573,1,12,9,19,9500,7,1,136.0,8,4,0,1
6,13.1,6,13.857142857142858,1,15,8,18,9085,6,17,142.0,6,4,0,2
0,0.0,1,9.8,1,7,9,36,9556,7,7,130.0,7,9,1,0
5,13.0,7,11.285714285714286,1,8,12,35,9119,10,42,120.0,8,0,0,0
8,13.76125,8,13.76125,1,8,8,18,9500,8,1,145.0,8,1,0,2
5,14.6,6,13.285714285714286,1,9,7,19,9670,6,17,115.0,6,4,1,1
5,11.8,6,12.833333333333334,1,8,10,20,9670,7,42,130.0,8,9,1,2
9,12.22222222222222,12,11.75,0,16,17,57,9147,15,2,120.0,14,9,0,0
5,12.4,5,13.4,1,9,9,21,9003,6,44,120.0,6,2,0,2
6,13.25,6,12.666666666666666,1,8,6,18,9070,6,1,182.0,6,5,0,2
5,12.8,4,12.0,1,5,11,20,9147,5,17,127.0,5,4,1,2
2,12.0,5,10.0,1,10,8,20,9147,5,1,117.0,5,5,0,1
4,11.95,4,11.95,1,8,8,20,9500,7,1,123.0,7,90,0,0
0,0.0,0,0.0,0,0,0,19,171,0,17,128.0,0,4,0,0
5,11.6,5,10.6,1,8,5,19,9147,5,15,150.0,5,9,0,2
13,11.384615384615383,14,10.214285714285714,0,13,17,32,9147,15,51,140.0,13,9,0,2
7,13.258571428571427,7,13.258571428571427,1,11,11,19,9500,8,1,135.0,8,7,0,2
5,15.4,5,11.0,1,6,8,19,9147,5,18,128.0,5,9,0,2
7,12.642857142857142,7,12.642857142857142,1,8,8,18,9500,8,1,131.0,8,7,1,2
6,12.857142857142858,6,12.0,1,7,6,20,9238,6,1,135.0,6,9,1,2
2,13.5,5,12.666666666666666,1,15,16,21,9085,6,44,140.0,6,5,0,1
0,0.0,0,0.0,1,0,0,18,9773,6,17,123.0,6,3,0,0
7,12.485714285714286,7,12.485714285714286,1,8,8,19,9500,8,17,144.0,8,5,1,2
8,12.28125,6,11.983333333333334,1,12,11,18,9500,7,17,125.0,8,5,0,2
6,11.833333333333334,6,11.666666666666666,1,10,7,18,9853,6,17,140.0,6,4,0,2
1,14.0,4,12.5,1,11,8,19,9254,6,17,158.0,6,5,0,0
8,13.811111111111112,7,13.025,1,9,8,19,9500,7,1,106.0,8,9,0,2
5,14.0,4,13.0,1,6,12,18,9130,5,1,150.0,5,2,0,0
6,12.0,6,13.0,1,9,10,23,9254,6,1,115.0,6,3,0,1
0,0.0,0,0.0,1,0,0,37,8014,6,1,140.0,6,0,0,0
